timestamp,kpi_name,value
2026-03-11T19:50:57.381594,validation_count,8
2026-03-11T19:51:11.984654,validation_count,8
2026-03-11T19:51:54.896102,validation_count,8
2026-03-11T19:52:30.019252,validation_count,8
2026-03-11T19:53:25.841751,validation_count,8
2026-03-11T19:54:17.279444,validation_count,8
2026-03-11T19:59:20.748612,validation_count,8
2026-03-11T20:03:41.664433,validation_count,8
2026-03-11T20:10:52.900789,validation_count,8
2026-03-11T20:12:45.365845,validation_count,8
2026-03-11T20:19:11.193168,validation_count,8
2026-03-11T20:20:48.469325,validation_count,8
2026-03-11T20:22:54.018536,validation_count,8
2026-03-11T20:24:47.339734,validation_count,8
2026-03-11T20:26:37.124334,validation_count,8
2026-03-11T20:26:38.461460,validation_count,8
2026-03-11T21:03:04.425676,validation_count,8
2026-03-11T21:03:31.523210,validation_count,8
2026-03-11T21:03:33.403652,validation_count,8
2026-03-11T21:44:36.300656,validation_count,8
2026-03-11T21:45:08.031961,validation_count,8
2026-03-11T21:53:11.969278,validation_count,8
2026-03-11T21:54:31.815587,validation_count,8
2026-03-11T21:55:16.608126,validation_count,8
2026-03-11T21:56:08.417469,validation_count,8
2026-03-11T21:57:15.779052,validation_count,8
2026-03-11T21:58:42.092550,validation_count,8
2026-03-11T21:59:36.904886,validation_count,8
2026-03-11T22:02:59.999294,validation_count,8
2026-03-11T22:03:21.169835,validation_count,8
2026-03-11T22:04:01.351734,validation_count,8
2026-03-11T22:04:52.479143,validation_count,8
2026-03-11T22:07:31.574642,validation_count,8
2026-03-11T22:09:24.375808,validation_count,8
2026-03-11T22:10:47.105104,validation_count,8
2026-03-11T22:11:39.323494,validation_count,8
2026-03-11T22:13:22.503088,validation_count,8
2026-03-11T22:14:13.119689,validation_count,8
2026-03-11T22:14:49.185751,validation_count,8
2026-03-11T22:15:12.103091,validation_count,8
2026-03-11T22:16:11.204886,validation_count,8
2026-03-12T00:24:04.977157,validation_count,8
2026-03-12T00:25:18.968833,validation_count,8
2026-03-12T00:26:28.119722,validation_count,8
2026-03-12T00:27:08.385679,validation_count,8
2026-03-12T00:31:57.465928,validation_count,8
2026-03-12T00:34:09.749079,validation_count,8
2026-03-12T00:36:07.343431,validation_count,8
2026-03-12T00:37:33.936080,validation_count,8
2026-03-12T00:38:52.608663,validation_count,8
2026-03-12T00:42:20.699970,validation_count,8
2026-03-12T00:49:29.337619,validation_count,8
2026-03-12T00:52:35.750653,validation_count,8
2026-03-12T00:56:53.297351,validation_count,8
2026-03-12T01:00:15.449333,validation_count,8
2026-03-12T01:07:32.402740,validation_count,8
2026-03-12T01:10:58.146444,validation_count,8
2026-03-12T01:13:15.708358,validation_count,8
2026-03-12T01:28:02.226754,validation_count,8
2026-03-12T01:33:54.624824,validation_count,8
2026-03-12T01:35:33.647290,validation_count,8
2026-03-12T01:38:13.674561,validation_count,8
2026-03-12T01:47:18.329423,validation_count,8
2026-03-12T01:49:24.694295,validation_count,8
2026-03-12T02:17:01.327931,validation_count,8
2026-03-12T02:26:22.518405,validation_count,8
2026-03-12T02:34:29.058572,validation_count,8
2026-03-12T02:37:35.681055,validation_count,8
2026-03-12T02:49:25.207192,validation_count,8
2026-03-12T02:52:00.870568,validation_count,8
2026-03-12T02:54:51.354814,validation_count,8
